    n:        logalt:       alt (km)         lognH:     nH (cm^-3)       lognCO2:   nCO2 (cm^-3)
    27        4.40128        81.5552        15.2767    4.31109e+06        30.6745    2.09783e+13
    28        4.40199        81.6134        15.2767    4.31109e+06        30.6664    2.08088e+13
    29        4.40271        81.6716        15.2767    4.31109e+06        30.6583    2.06404e+13
    30        4.40342        81.7299        15.2767    4.31109e+06        30.6501    2.04731e+13
    31        4.40413        81.7882        15.2767    4.31109e+06         30.642     2.0307e+13
    32        4.40485        81.8465        15.2767    4.31109e+06        30.6338    2.01419e+13
    33        4.40556        81.9049        15.2767    4.31109e+06        30.6257     1.9978e+13
    34        4.40627        81.9633        15.2767    4.31109e+06        30.6175    1.98151e+13
    35        4.40698        82.0218        15.2767    4.31109e+06        30.6093    1.96534e+13
    36         4.4077        82.0803        15.2767    4.31109e+06        30.6011    1.94927e+13
    37        4.40841        82.1388        15.2767    4.31109e+06        30.5928    1.93332e+13
    38        4.40912        82.1974        15.2767    4.31109e+06        30.5846    1.91747e+13
    39        4.40984        82.2561        15.2767    4.31109e+06        30.5764    1.90172e+13
    40        4.41055        82.3147        15.2767    4.31109e+06        30.5681    1.88609e+13
    41        4.41126        82.3735        15.2767    4.31109e+06        30.5598    1.87056e+13
    42        4.41198        82.4322        15.2767    4.31109e+06        30.5516    1.85514e+13
    43        4.41269         82.491        15.2767    4.31109e+06        30.5433    1.83982e+13
    44         4.4134        82.5499        15.2767    4.31109e+06         30.535    1.82461e+13
    45        4.41412        82.6088        15.2767    4.31109e+06        30.5267     1.8095e+13
    46        4.41483        82.6677        15.2767    4.31109e+06        30.5183     1.7945e+13
    47        4.41554        82.7267        15.2767    4.31109e+06          30.51     1.7796e+13
    48        4.41625        82.7857        15.2767    4.31109e+06        30.5016     1.7648e+13
    49        4.41697        82.8447        15.2767    4.31109e+06        30.4933     1.7501e+13
    50        4.41768        82.9038        15.2767    4.31109e+06        30.4849    1.73551e+13
    51        4.41839         82.963        15.2767    4.31109e+06        30.4765    1.72102e+13
    52        4.41911        83.0221        15.2767    4.31109e+06        30.4681    1.70663e+13
    53        4.41982        83.0814        15.2767    4.31109e+06        30.4597    1.69234e+13
    54        4.42053        83.1406        15.2767    4.31109e+06        30.4513    1.67815e+13
    55        4.42125        83.1999        15.2767    4.31109e+06        30.4429    1.66405e+13
    56        4.42196        83.2593        15.2767    4.31109e+06        30.4344    1.65006e+13
    57        4.42267        83.3187        15.2767    4.31109e+06         30.426    1.63617e+13
    58        4.42339        83.3781        15.2767    4.31109e+06        30.4175    1.62237e+13
    59         4.4241        83.4376        15.2767    4.31109e+06         30.409    1.60867e+13
    60        4.42481        83.4971        15.2767    4.31109e+06        30.4005    1.59507e+13
    61        4.42553        83.5567        15.2767    4.31109e+06         30.392    1.58156e+13
    62        4.42624        83.6163        15.2767    4.31109e+06        30.3835    1.56815e+13
    63        4.42695        83.6759        15.2767    4.31109e+06         30.375    1.55484e+13
    64        4.42766        83.7356        15.2767    4.31109e+06        30.3664    1.54162e+13
    65        4.42838        83.7954        15.2767    4.31109e+06        30.3579    1.52849e+13
    66        4.42909        83.8551        15.2767    4.31109e+06        30.3493    1.51546e+13
    67         4.4298        83.9149        15.2767    4.31109e+06        30.3408    1.50253e+13
    68        4.43052        83.9748        15.2767    4.31109e+06        30.3322    1.48968e+13
    69        4.43123        84.0347        15.2767    4.31109e+06        30.3236    1.47693e+13
    70        4.43194        84.0947        15.2767    4.31109e+06         30.315    1.46427e+13
    71        4.43266        84.1546        15.2767    4.31109e+06        30.3063     1.4517e+13
    72        4.43337        84.2147        15.2767    4.31109e+06        30.2977    1.43922e+13
    73        4.43408        84.2747        15.2767    4.31109e+06        30.2891    1.42683e+13
    74         4.4348        84.3349        15.2767    4.31109e+06        30.2804    1.41454e+13
    75        4.43551         84.395        15.2767    4.31109e+06        30.2717    1.40233e+13
    76        4.43622        84.4552        15.2767    4.31109e+06        30.2631    1.39021e+13
    77        4.43693        84.5155        15.2767    4.31109e+06        30.2544    1.37818e+13
    78        4.43765        84.5758        15.2767    4.31109e+06        30.2457    1.36624e+13
    79        4.43836        84.6361        15.2767    4.31109e+06         30.237    1.35439e+13
    80        4.43907        84.6965        15.2767    4.31109e+06        30.2282    1.34262e+13
    81        4.43979        84.7569        15.2767    4.31109e+06        30.2195    1.33094e+13
    82         4.4405        84.8173        15.2767    4.31109e+06        30.2107    1.31934e+13
    83        4.44121        84.8778        15.2767    4.31109e+06         30.202    1.30784e+13
    84        4.44193        84.9384        15.2767    4.31109e+06        30.1932    1.29641e+13
    85        4.44264         84.999        15.2767    4.31109e+06        30.1844    1.28508e+13
    86        4.44335        85.0596        15.2767    4.31109e+06        30.1756    1.27382e+13
    87        4.44407        85.1203        15.2767    4.31109e+06        30.1668    1.26265e+13
    88        4.44478         85.181        15.2767    4.31109e+06         30.158    1.25157e+13
    89        4.44549        85.2418        15.2767    4.31109e+06        30.1492    1.24056e+13
    90         4.4462        85.3026        15.2767    4.31109e+06        30.1403    1.22964e+13
    91        4.44692        85.3634        15.2767    4.31109e+06        30.1315     1.2188e+13
    92        4.44763        85.4243        15.2767    4.31109e+06        30.1226    1.20804e+13
    93        4.44834        85.4853        15.2767    4.31109e+06        30.1137    1.19737e+13
    94        4.44906        85.5462        15.2767    4.31109e+06        30.1048    1.18677e+13
    95        4.44977        85.6073        15.2767    4.31109e+06        30.0959    1.17626e+13
    96        4.45048        85.6683        15.2767    4.31109e+06         30.087    1.16582e+13
    97         4.4512        85.7295        15.2767    4.31109e+06        30.0781    1.15547e+13
    98        4.45191        85.7906        15.2767    4.31109e+06        30.0692    1.14519e+13
    99        4.45262        85.8518        15.2767    4.31109e+06        30.0602    1.13499e+13
   100        4.45334         85.913        15.2767    4.31109e+06        30.0513    1.12487e+13
   101        4.45405        85.9743        15.2767    4.31109e+06        30.0423    1.11482e+13
   102        4.45476        86.0357        15.2767    4.31109e+06        30.0333    1.10486e+13
   103        4.45547         86.097        15.2767    4.31109e+06        30.0243    1.09497e+13
   104        4.45619        86.1585        15.2767    4.31109e+06        30.0153    1.08515e+13
   105         4.4569        86.2199        15.2767    4.31109e+06        30.0063    1.07541e+13
   106        4.45761        86.2814        15.2767    4.31109e+06        29.9973    1.06575e+13
   107        4.45833         86.343        15.2767    4.31109e+06        29.9882    1.05616e+13
   108        4.45904        86.4046        15.2767    4.31109e+06        29.9792    1.04665e+13
   109        4.45975        86.4662        15.2767    4.31109e+06        29.9701    1.03721e+13
   110        4.46047        86.5279        15.2767    4.31109e+06        29.9611    1.02784e+13
   111        4.46118        86.5896        15.2767    4.31109e+06         29.952    1.01855e+13
   112        4.46189        86.6514        15.2767    4.31109e+06        29.9429    1.00933e+13
   113        4.46261        86.7132        15.2767    4.31109e+06        29.9338    1.00018e+13
   114        4.46332         86.775        15.2767    4.31109e+06        29.9247    9.91102e+12
   115        4.46403        86.8369        15.2767    4.31109e+06        29.9155    9.82096e+12
   116        4.46475        86.8989        15.2767    4.31109e+06        29.9064    9.73161e+12
   117        4.46546        86.9609        15.2767    4.31109e+06        29.8972    9.64296e+12
   118        4.46617        87.0229        15.2767    4.31109e+06        29.8881    9.55502e+12
   119        4.46688         87.085        15.2767    4.31109e+06        29.8789    9.46777e+12
   120         4.4676        87.1471        15.2767    4.31109e+06        29.8697    9.38121e+12
   121        4.46831        87.2093        15.2767    4.31109e+06        29.8605    9.29534e+12
   122        4.46902        87.2715        15.2767    4.31109e+06        29.8513    9.21015e+12
   123        4.46974        87.3337        15.2767    4.31109e+06        29.8421    9.12564e+12
   124        4.47045         87.396        15.2767    4.31109e+06        29.8329     9.0418e+12
   125        4.47116        87.4584        15.2767    4.31109e+06        29.8236    8.95864e+12
   126        4.47188        87.5208        15.2767    4.31109e+06        29.8144    8.87614e+12
   127        4.47259        87.5832        15.2767    4.31109e+06        29.8051     8.7943e+12
   128         4.4733        87.6457        15.2767    4.31109e+06        29.7959    8.71312e+12
   129        4.47402        87.7082        15.2767    4.31109e+06        29.7866     8.6326e+12
   130        4.47473        87.7708        15.2767    4.31109e+06        29.7773    8.55272e+12
   131        4.47544        87.8334        15.2767    4.31109e+06         29.768    8.47349e+12
   132        4.47615         87.896        15.2767    4.31109e+06        29.7586     8.3949e+12
   133        4.47687        87.9587        15.2767    4.31109e+06        29.7493    8.31695e+12
   134        4.47758        88.0215        15.2767    4.31109e+06          29.74    8.23963e+12
   135        4.47829        88.0843        15.2767    4.31109e+06        29.7306    8.16294e+12
   136        4.47901        88.1471        15.2767    4.31109e+06        29.7213    8.08688e+12
   137        4.47972          88.21        15.2767    4.31109e+06        29.7119    8.01143e+12
   138        4.48043        88.2729        15.2767    4.31109e+06        29.7025    7.93661e+12
   139        4.48115        88.3359        15.2767    4.31109e+06        29.6931     7.8624e+12
   140        4.48186        88.3989        15.2767    4.31109e+06        29.6837    7.78879e+12
   141        4.48257        88.4619        15.2767    4.31109e+06        29.6743    7.71579e+12
   142        4.48329         88.525        15.2767    4.31109e+06        29.6649     7.6434e+12
   143          4.484        88.5882        15.2767    4.31109e+06        29.6554     7.5716e+12
   144        4.48471        88.6514        15.2767    4.31109e+06         29.646    7.50039e+12
   145        4.48542        88.7146        15.2767    4.31109e+06        29.6365    7.42977e+12
   146        4.48614        88.7779        15.2767    4.31109e+06         29.627    7.35974e+12
   147        4.48685        88.8412        15.2767    4.31109e+06        29.6176    7.29029e+12
   148        4.48756        88.9046        15.2767    4.31109e+06        29.6081    7.22142e+12
   149        4.48828         88.968        15.2767    4.31109e+06        29.5986    7.15312e+12
   150        4.48899        89.0315        15.2767    4.31109e+06        29.5891     7.0854e+12
   151         4.4897         89.095        15.2767    4.31109e+06        29.5795    7.01824e+12
   152        4.49042        89.1586        15.2767    4.31109e+06          29.57    6.95164e+12
   153        4.49113        89.2222        15.2767    4.31109e+06        29.5605     6.8856e+12
   154        4.49184        89.2858        15.2767    4.31109e+06        29.5509    6.82011e+12
   155        4.49256        89.3495        15.2767    4.31109e+06        29.5413    6.75518e+12
   156        4.49327        89.4132        15.2767    4.31109e+06        29.5318     6.6908e+12
   157        4.49398         89.477        15.2767    4.31109e+06        29.5222    6.62695e+12
   158        4.49469        89.5409        15.2767    4.31109e+06        29.5126    6.56365e+12
   159        4.49541        89.6047        15.2767    4.31109e+06         29.503    6.50089e+12
   160        4.49612        89.6686        15.2767    4.31109e+06        29.4933    6.43866e+12
   161        4.49683        89.7326        15.2767    4.31109e+06        29.4837    6.37695e+12
   162        4.49755        89.7966        15.2767    4.31109e+06        29.4741    6.31578e+12
   163        4.49826        89.8607        15.2767    4.31109e+06        29.4644    6.25512e+12
   164        4.49897        89.9248        15.2767    4.31109e+06        29.4548    6.19498e+12
   165        4.49969        89.9889        15.2767    4.31109e+06        29.4451    6.13536e+12
   166         4.5004        90.0531        15.2767    4.31109e+06        29.4354    6.07625e+12
   167        4.50111        90.1174        15.2767    4.31109e+06        29.4257    6.01765e+12
   168        4.50183        90.1816        15.2767    4.31109e+06         29.416    5.95955e+12
   169        4.50254         90.246        15.2767    4.31109e+06        29.4063    5.90195e+12
   170        4.50325        90.3103        15.2767    4.31109e+06        29.3966    5.84484e+12
   171        4.50397        90.3748        15.2767    4.31109e+06        29.3868    5.78823e+12
   172        4.50468        90.4392        15.2767    4.31109e+06        29.3771    5.73212e+12
   173        4.50539        90.5038        15.2767    4.31109e+06        29.3674    5.67648e+12
   174         4.5061        90.5683        15.2767    4.31109e+06        29.3576    5.62133e+12
   175        4.50682        90.6329        15.2767    4.31109e+06        29.3478    5.56666e+12
   176        4.50753        90.6976        15.2767    4.31109e+06         29.338    5.51247e+12
   177        4.50824        90.7623        15.2767    4.31109e+06        29.3282    5.45875e+12
   178        4.50896         90.827        15.2767    4.31109e+06        29.3184     5.4055e+12
   179        4.50967        90.8918        15.2767    4.31109e+06        29.3086    5.35271e+12
   180        4.51038        90.9566        15.2767    4.31109e+06        29.2988    5.30039e+12
   181         4.5111        91.0215        15.2767    4.31109e+06         29.289    5.24852e+12
   182        4.51181        91.0865        15.2767    4.31109e+06        29.2791    5.19712e+12
   183        4.51252        91.1514        15.2767    4.31109e+06        29.2693    5.14616e+12
   184        4.51324        91.2165        15.2767    4.31109e+06        29.2594    5.09566e+12
   185        4.51395        91.2815        15.2767    4.31109e+06        29.2495     5.0456e+12
   186        4.51466        91.3466        15.2767    4.31109e+06        29.2397    4.99598e+12
   187        4.51537        91.4118        15.2767    4.31109e+06        29.2298     4.9468e+12
   188        4.51609         91.477        15.2767    4.31109e+06        29.2199    4.89806e+12
   189         4.5168        91.5423        15.2767    4.31109e+06        29.2099    4.84975e+12
   190        4.51751        91.6076        15.2767    4.31109e+06           29.2    4.80188e+12
   191        4.51823        91.6729        15.2767    4.31109e+06        29.1901    4.75443e+12
   192        4.51894        91.7383        15.2767    4.31109e+06        29.1802     4.7074e+12
   193        4.51965        91.8037        15.2767    4.31109e+06        29.1702    4.66079e+12
   194        4.52037        91.8692        15.2767    4.31109e+06        29.1602     4.6146e+12
   195        4.52108        91.9348        15.2767    4.31109e+06        29.1503    4.56883e+12
   196        4.52179        92.0004        15.2767    4.31109e+06        29.1403    4.52346e+12
   197        4.52251         92.066        15.2767    4.31109e+06        29.1303    4.47851e+12
   198        4.52322        92.1317        15.2767    4.31109e+06        29.1203    4.43395e+12
   199        4.52393        92.1974        15.2767    4.31109e+06        29.1103     4.3898e+12
   200        4.52464        92.2631        15.2767    4.31109e+06        29.1003    4.34605e+12
   201        4.52536         92.329        15.2767    4.31109e+06        29.0903     4.3027e+12
   202        4.52607        92.3948        15.2767    4.31109e+06        29.0802    4.25974e+12
   203        4.52678        92.4607        15.2767    4.31109e+06        29.0702    4.21716e+12
   204         4.5275        92.5267        15.2767    4.31109e+06        29.0601    4.17498e+12
   205        4.52821        92.5927        15.2767    4.31109e+06        29.0501    4.13318e+12
   206        4.52892        92.6587        15.2767    4.31109e+06          29.04    4.09176e+12
   207        4.52964        92.7248        15.2767    4.31109e+06        29.0299    4.05071e+12
   208        4.53035         92.791        15.2767    4.31109e+06        29.0198    4.01005e+12
   209        4.53106        92.8572        15.2767    4.31109e+06        29.0097    3.96975e+12
   210        4.53178        92.9234        15.2767    4.31109e+06        28.9996    3.92982e+12
   211        4.53249        92.9897        15.2767    4.31109e+06        28.9895    3.89026e+12
   212         4.5332         93.056        15.2767    4.31109e+06        28.9794    3.85107e+12
   213        4.53391        93.1224        15.2767    4.31109e+06        28.9692    3.81223e+12
   214        4.53463        93.1888        15.2767    4.31109e+06        28.9591    3.77376e+12
   215        4.53534        93.2553        15.2767    4.31109e+06        28.9489    3.73563e+12
   216        4.53605        93.3218        15.2767    4.31109e+06        28.9388    3.69786e+12
   217        4.53677        93.3884        15.2767    4.31109e+06        28.9286    3.66044e+12
   218        4.53748         93.455        15.2767    4.31109e+06        28.9184    3.62337e+12
   219        4.53819        93.5217        15.2767    4.31109e+06        28.9082    3.58664e+12
   220        4.53891        93.5884        15.2767    4.31109e+06         28.898    3.55025e+12
   221        4.53962        93.6552        15.2767    4.31109e+06        28.8878     3.5142e+12
   222        4.54033         93.722        15.2767    4.31109e+06        28.8776    3.47849e+12
   223        4.54105        93.7888        15.2767    4.31109e+06        28.8674    3.44311e+12
   224        4.54176        93.8557        15.2767    4.31109e+06        28.8572    3.40806e+12
   225        4.54247        93.9227        15.2767    4.31109e+06        28.8469    3.37333e+12
   226        4.54319        93.9897        15.2767    4.31109e+06        28.8367    3.33894e+12
   227         4.5439        94.0567        15.2767    4.31109e+06        28.8264    3.30486e+12
   228        4.54461        94.1238        15.2767    4.31109e+06        28.8162    3.27111e+12
   229        4.54532         94.191        15.2767    4.31109e+06        28.8059    3.23767e+12
   230        4.54604        94.2582        15.2767    4.31109e+06        28.7956    3.20455e+12
   231        4.54675        94.3254        15.2767    4.31109e+06        28.7853    3.17174e+12
   232        4.54746        94.3927        15.2767    4.31109e+06         28.775    3.13924e+12
   233        4.54818          94.46        15.2767    4.31109e+06        28.7647    3.10705e+12
   234        4.54889        94.5274        15.2767    4.31109e+06        28.7544    3.07517e+12
   235         4.5496        94.5948        15.2767    4.31109e+06        28.7441    3.04358e+12
   236        4.55032        94.6623        15.2767    4.31109e+06        28.7337     3.0123e+12
   237        4.55103        94.7298        15.2767    4.31109e+06        28.7234    2.98131e+12
   238        4.55174        94.7974        15.2767    4.31109e+06         28.713    2.95062e+12
   239        4.55246         94.865        15.2767    4.31109e+06        28.7027    2.92022e+12
   240        4.55317        94.9327        15.2767    4.31109e+06        28.6923    2.89011e+12
   241        4.55388        95.0004        15.2767    4.31109e+06        28.6819    2.86028e+12
   242        4.55459        95.0682        15.2767    4.31109e+06        28.6716    2.83075e+12
   243        4.55531         95.136        15.2767    4.31109e+06        28.6612    2.80149e+12
   244        4.55602        95.2039        15.2767    4.31109e+06        28.6508    2.77252e+12
   245        4.55673        95.2718        15.2767    4.31109e+06        28.6404    2.74382e+12
   246        4.55745        95.3398        15.2767    4.31109e+06          28.63     2.7154e+12
   247        4.55816        95.4078        15.2767    4.31109e+06        28.6195    2.68726e+12
   248        4.55887        95.4758        15.2767    4.31109e+06        28.6091    2.65938e+12
   249        4.55959        95.5439        15.2767    4.31109e+06        28.5987    2.63178e+12
   250         4.5603        95.6121        15.2767    4.31109e+06        28.5882    2.60444e+12
   251        4.56101        95.6803        15.2767    4.31109e+06        28.5778    2.57737e+12
   252        4.56173        95.7485        15.2767    4.31109e+06        28.5673    2.55055e+12
   253        4.56244        95.8168        15.2767    4.31109e+06        28.5569      2.524e+12
   254        4.56315        95.8852        15.2767    4.31109e+06        28.5464    2.49771e+12
   255        4.56386        95.9536        15.2767    4.31109e+06        28.5359    2.47167e+12
   256        4.56458         96.022        15.2767    4.31109e+06        28.5254    2.44588e+12
   257        4.56529        96.0905        15.2767    4.31109e+06        28.5149    2.42035e+12
   258          4.566        96.1591        15.2767    4.31109e+06        28.5044    2.39506e+12
   259        4.56672        96.2277        15.2767    4.31109e+06        28.4939    2.37003e+12
   260        4.56743        96.2963        15.2767    4.31109e+06        28.4834    2.34523e+12
   261        4.56814         96.365        15.2767    4.31109e+06        28.4729    2.32068e+12
   262        4.56886        96.4338        15.2767    4.31109e+06        28.4624    2.29637e+12
   263        4.56957        96.5026        15.2767    4.31109e+06        28.4518     2.2723e+12
   264        4.57028        96.5714        15.2767    4.31109e+06        28.4413    2.24847e+12
   265          4.571        96.6403        15.2767    4.31109e+06        28.4307    2.22487e+12
   266        4.57171        96.7092        15.2767    4.31109e+06        28.4202     2.2015e+12
   267        4.57242        96.7782        15.2767    4.31109e+06        28.4096    2.17836e+12
   268        4.57313        96.8472        15.2767    4.31109e+06         28.399    2.15545e+12
   269        4.57385        96.9163        15.2767    4.31109e+06        28.3884    2.13277e+12
   270        4.57456        96.9855        15.2767    4.31109e+06        28.3779    2.11031e+12
   271        4.57527        97.0546        15.2767    4.31109e+06        28.3673    2.08807e+12
   272        4.57599        97.1239        15.2767    4.31109e+06        28.3567    2.06606e+12
   273         4.5767        97.1932        15.2767    4.31109e+06        28.3461    2.04426e+12
   274        4.57741        97.2625        15.2767    4.31109e+06        28.3354    2.02268e+12
   275        4.57813        97.3319        15.2767    4.31109e+06        28.3248    2.00131e+12
   276        4.57884        97.4013        15.2767    4.31109e+06        28.3142    1.98016e+12
   277        4.57955        97.4708        15.2767    4.31109e+06        28.3036    1.95922e+12
   278        4.58027        97.5403        15.2767    4.31109e+06        28.2929    1.93849e+12
   279        4.58098        97.6099        15.2767    4.31109e+06        28.2823    1.91796e+12
   280        4.58169        97.6795        15.2767    4.31109e+06        28.2716    1.89764e+12
   281        4.58241        97.7492        15.2767    4.31109e+06         28.261    1.87752e+12
   282        4.58312        97.8189        15.2767    4.31109e+06        28.2503     1.8576e+12
   283        4.58383        97.8887        15.2767    4.31109e+06        28.2396    1.83789e+12
   284        4.58454        97.9585        15.2767    4.31109e+06         28.229    1.81837e+12
   285        4.58526        98.0284        15.2767    4.31109e+06        28.2183    1.79905e+12
   286        4.58597        98.0983        15.2767    4.31109e+06        28.2076    1.77992e+12
   287        4.58668        98.1683        15.2767    4.31109e+06        28.1969    1.76099e+12
   288         4.5874        98.2384        15.2767    4.31109e+06        28.1862    1.74224e+12
   289        4.58811        98.3084        15.2767    4.31109e+06        28.1755    1.72369e+12
   290        4.58882        98.3786        15.2767    4.31109e+06        28.1648    1.70532e+12
   291        4.58954        98.4487        15.2767    4.31109e+06        28.1541    1.68714e+12
   292        4.59025         98.519        15.2767    4.31109e+06        28.1433    1.66914e+12
   293        4.59096        98.5892        15.2767    4.31109e+06        28.1326    1.65133e+12
   294        4.59168        98.6596        15.2767    4.31109e+06        28.1219    1.63369e+12
   295        4.59239          98.73        15.2767    4.31109e+06        28.1111    1.61624e+12
   296         4.5931        98.8004        15.2767    4.31109e+06        28.1004    1.59896e+12
   297        4.59381        98.8709        15.2767    4.31109e+06        28.0896    1.58186e+12
   298        4.59453        98.9414        15.2767    4.31109e+06        28.0789    1.56493e+12
   299        4.59524         99.012        15.2767    4.31109e+06        28.0681    1.54818e+12
   300        4.59595        99.0826        15.2767    4.31109e+06        28.0573    1.53159e+12
   301        4.59667        99.1533        15.2767    4.31109e+06        28.0466    1.51518e+12
   302        4.59738         99.224        15.2767    4.31109e+06        28.0358    1.49893e+12
   303        4.59809        99.2948        15.2767    4.31109e+06         28.025    1.48285e+12
   304        4.59881        99.3656        15.2767    4.31109e+06        28.0142    1.46693e+12
   305        4.59952        99.4365        15.2767    4.31109e+06        28.0034    1.45118e+12
   306        4.60023        99.5074        15.2767    4.31109e+06        27.9926    1.43559e+12
   307        4.60095        99.5784        15.2767    4.31109e+06        27.9818    1.42016e+12
   308        4.60166        99.6495        15.2767    4.31109e+06         27.971    1.40489e+12
   309        4.60237        99.7205        15.2767    4.31109e+06        27.9602    1.38977e+12
   310        4.60308        99.7917        15.2767    4.31109e+06        27.9493    1.37481e+12
   311         4.6038        99.8629        15.2767    4.31109e+06        27.9385    1.36001e+12
   312        4.60451        99.9341        15.2767    4.31109e+06        27.9277    1.34536e+12
   313        4.60522        100.005        15.2767    4.31109e+06        27.9168    1.33086e+12
   314        4.60594        100.077        15.2767    4.31109e+06         27.906    1.31651e+12
   315        4.60665        100.148        15.2767    4.31109e+06        27.8952     1.3023e+12
   316        4.60736         100.22        15.2767    4.31109e+06        27.8843    1.28825e+12
   317        4.60808        100.291        15.2767    4.31109e+06        27.8734    1.27434e+12
   318        4.60879        100.363        15.2767    4.31109e+06        27.8626    1.26057e+12
   319         4.6095        100.434        15.2767    4.31109e+06        27.8517    1.24695e+12
   320        4.61022        100.506        15.2767    4.31109e+06        27.8409    1.23347e+12
   321        4.61093        100.578        15.2767    4.31109e+06          27.83    1.22013e+12
   322        4.61164        100.649        15.2767    4.31109e+06        27.8191    1.20693e+12
   323        4.61235        100.721        15.2767    4.31109e+06        27.8082    1.19387e+12
   324        4.61307        100.793        15.2767    4.31109e+06        27.7973    1.18094e+12
   325        4.61378        100.865        15.2767    4.31109e+06        27.7864    1.16815e+12
   326        4.61449        100.937        15.2767    4.31109e+06        27.7755    1.15549e+12
   327        4.61521        101.009        15.2767    4.31109e+06        27.7646    1.14296e+12
   328        4.61592        101.081        15.2767    4.31109e+06        27.7537    1.13057e+12
   329        4.61663        101.153        15.2767    4.31109e+06        27.7428     1.1183e+12
   330        4.61735        101.225        15.2767    4.31109e+06        27.7319    1.10616e+12
   331        4.61806        101.297        15.2767    4.31109e+06         27.721    1.09415e+12
   332        4.61877         101.37        15.2767    4.31109e+06        27.7101    1.08227e+12
   333        4.61949        101.442        15.2767    4.31109e+06        27.6992    1.07051e+12
   334         4.6202        101.514        15.2767    4.31109e+06        27.6882    1.05887e+12
   335        4.62091        101.587        15.2767    4.31109e+06        27.6773    1.04736e+12
   336        4.62163        101.659        15.2767    4.31109e+06        27.6664    1.03597e+12
   337        4.62234        101.732        15.2767    4.31109e+06        27.6554     1.0247e+12
   338        4.62305        101.804        15.2767    4.31109e+06        27.6445    1.01355e+12
   339        4.62376        101.877        15.2767    4.31109e+06        27.6335    1.00251e+12
   340        4.62448        101.949        15.2767    4.31109e+06        27.6226    9.91592e+11
   341        4.62519        102.022        15.2767    4.31109e+06        27.6116    9.80789e+11
   342         4.6259        102.095        15.2767    4.31109e+06        27.6007      9.701e+11
   343        4.62662        102.168        15.2767    4.31109e+06        27.5897    9.59525e+11
   344        4.62733        102.241        15.2767    4.31109e+06        27.5787    9.49061e+11
   345        4.62804        102.314        15.2767    4.31109e+06        27.5678    9.38708e+11
   346        4.62876        102.387        15.2767    4.31109e+06        27.5568    9.28466e+11
   347        4.62947         102.46        15.2767    4.31109e+06        27.5458    9.18332e+11
   348        4.63018        102.533        15.2767    4.31109e+06        27.5348    9.08305e+11
   349         4.6309        102.606        15.2767    4.31109e+06        27.5239    8.98386e+11
   350        4.63161        102.679        15.2767    4.31109e+06        27.5129    8.88572e+11
   351        4.63232        102.752        15.2767    4.31109e+06        27.5019    8.78862e+11
   352        4.63303        102.826        15.2767    4.31109e+06        27.4909    8.69256e+11
   353        4.63375        102.899        15.2767    4.31109e+06        27.4799    8.59752e+11
   354        4.63446        102.972        15.2767    4.31109e+06        27.4689     8.5035e+11
   355        4.63517        103.046        15.2767    4.31109e+06        27.4579    8.41048e+11
   356        4.63589        103.119        15.2767    4.31109e+06        27.4469    8.31845e+11
   357         4.6366        103.193        15.2767    4.31109e+06        27.4359    8.22741e+11
   358        4.63731        103.267        15.2767    4.31109e+06        27.4249    8.13734e+11
   359        4.63803         103.34        15.2767    4.31109e+06        27.4139    8.04824e+11
